track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,favorite
7ndTONDDRFGiPnnhOzOXxq,3901,3298,2385,2414,216107,89,0.736,0.18,0.632,0.0,0.349,-4.939,0.0648,92.03,4,0
5gEUDNQvoQjdjklrwPdGwD,5634,1824,605,2519,167866,79,0.761,0.551,0.296,0.000492,0.134,-10.22,0.0484,127.938,4,0
4J1Xxrqi4YEhclPzYbvo6V,3900,3297,2162,2484,174545,76,0.812,0.134,0.774,0.00039,0.108,-2.081,0.275,175.84,4,0
2KfTQFFLpZhzlZATYS9job,5752,4939,2854,2512,160340,72,0.726,0.524,0.54,1.07e-05,0.117,-6.046,0.217,92.114,4,0
68Oy57uVLa2uZdWcYNi6M4,1569,1407,2592,2499,176000,73,0.782,0.154,0.652,0.0,0.121,-4.602,0.0649,91.992,4,0
7BIy3EGQhg98CsRdKYHnJC,5906,5057,638,2486,163320,87,0.813,0.105,0.526,0.000661,0.11,-4.787,0.125,170.002,4,0
7jL2tCE0Xn2tunqWayBkte,1115,3201,933,2483,161813,80,0.784,0.0436,0.63,0.00741,0.141,-4.005,0.0322,100.003,4,0
1ZN2Dat0KrO0xqr9t8QP9r,1730,1775,615,2500,188598,74,0.702,0.14,0.758,0.0,0.111,-4.405,0.278,167.915,4,0
7MoZgM6AsQaZw14WnKopuy,4551,3795,2829,2447,209905,81,0.851,0.12,0.776,0.0,0.1,-3.254,0.0561,95.995,4,0
09HSL5vRZgxXmoSrDVKMDB,6289,5454,2301,2519,155390,72,0.677,0.428,0.579,6.28e-06,0.15,-5.715,0.185,175.904,4,0
5y7DaS3jAc9eZzcSOoUIwU,7750,1874,2830,2390,230693,87,0.714,0.139,0.761,0.00035,0.241,-4.596,0.0427,168.022,4,0
4C6BlqqMwjFzOXzqpTeoWR,5492,4612,1921,2444,202373,86,0.878,0.0581,0.713,0.0,0.0822,-4.566,0.0948,92.028,4,0
1vucS7X4otbyQSZ9RXYXFI,226,173,2669,2484,183926,75,0.623,0.0856,0.703,0.0,0.246,-5.296,0.202,170.059,4,0
22Sh5dlwbERqJAq1fZk5b2,1681,210,3053,2438,190100,83,0.811,0.46,0.683,4.75e-05,0.128,-2.028,0.241,176.037,4,0
76v3J11Zq0HwkJqQLyw7sJ,5579,4717,939,2461,228218,71,0.634,0.0105,0.731,0.0,0.139,-4.89,0.0335,94.951,4,0
7AUhck1sPy11OExQmDDx4P,1683,1493,907,2460,231593,78,0.665,0.434,0.94,0.0,0.0914,-3.606,0.0553,93.725,4,0
5RubKOuDoPn5Kj5TLVxSxY,7008,1783,357,2449,130013,88,0.811,0.234,0.637,0.000572,0.118,-4.835,0.0591,92.025,4,0
2XghxCSGfhpGR2B3ahQXVr,4026,3353,2609,2455,188910,71,0.87,0.522,0.721,0.648,0.108,-5.311,0.11,92.025,4,0
0GF9zxH5xAhKiRQQJTb9VZ,1476,1329,2479,2494,207090,65,0.802,0.185,0.717,0.0,0.265,-6.468,0.114,110.011,4,0
35UUpTmrcFXNIVIN26ujXl,5749,4936,3279,2390,247308,88,0.793,0.0337,0.771,1.51e-06,0.284,-3.417,0.0959,171.943,4,0
0GzuHFG4Ql6DoyxFRnIk3F,2964,2587,2378,2432,200481,85,0.766,0.105,0.788,5.81e-06,0.142,-3.128,0.312,179.984,4,0
6fmQjRuo7XvRFCK2qex5hQ,4534,1423,1787,2302,197586,84,0.854,0.819,0.525,0.0,0.146,-4.426,0.214,97.054,4,0
6CFaze42M5wiTqMidNtJLE,2027,1753,132,2506,192960,75,0.505,0.319,0.421,0.0,0.291,-8.095,0.0344,88.455,4,0
2etJ67Egf7woMgOikVrlJM,7642,6550,1297,2432,204180,80,0.756,0.182,0.83,0.000384,0.227,-5.288,0.0842,175.961,4,0
36CiGk9oRdwTnBDMgKEfjl,2045,4971,3283,2531,184134,76,0.787,0.101,0.641,0.00534,0.07,-7.376,0.315,182.003,4,0
45kgqMRkC29qjBlzeaJcad,6673,5773,3142,2529,252021,72,0.613,0.211,0.61,0.000361,0.152,-8.633,0.246,160.004,4,0
1NsoJ2lSWD61hD4hRY5Qby,1088,4221,610,2531,130882,57,0.58,0.489,0.317,3.45e-06,0.112,-10.769,0.137,176.959,3,0
5JycxhApZmzbA4xSwvqh6k,359,7054,1442,2531,127807,69,0.523,0.65,0.543,0.0,0.257,-8.39,0.156,116.161,3,0
2eFjKl5cyPPYElDByCh6Tb,2419,2079,1613,2531,165779,69,0.526,0.0505,0.667,0.0,0.321,-5.451,0.0437,155.085,4,0
33o0xXMPY41CWwDTnxyM5Z,88,5612,2702,2531,192319,68,0.648,0.0332,0.798,0.0,0.201,-6.088,0.179,156.023,4,0
2pn8dNVSpYnAtlKFC8Q0DJ,5062,4778,3015,2531,168085,79,0.311,0.0174,0.607,0.0,0.131,-6.578,0.11,188.7,4,0
7FdUvDkaE24o3FPIWTvzv2,2476,2119,1631,2531,175643,77,0.542,0.00209,0.732,7.92e-05,0.496,-5.956,0.0521,124.912,4,0
00selpxxljfn9n5Pf4K3VR,6250,5414,556,2531,251132,65,0.583,0.643,0.405,0.00391,0.108,-11.295,0.0534,84.997,4,0
3AO2MYgrCiTorCUura1szR,2339,3195,507,2531,163200,65,0.63,0.766,0.491,0.0,0.101,-5.549,0.41,98.368,4,0
1VyPvQratkf9ZiYN7FjPGz,2326,2007,4039,2531,109990,57,0.816,0.0128,0.675,0.0,0.213,-5.563,0.309,144.034,4,0
5RfrZ5Lgr3fdtgnvhh3va8,1143,1138,153,2531,204156,69,0.648,0.463,0.455,0.0,0.109,-7.122,0.0341,129.9,4,0
6LZ9FO9UsGIcTKbShnfNsG,2358,2038,3962,2531,221974,71,0.548,0.273,0.35,0.0041,0.362,-12.52,0.0579,167.682,4,0
2NnJpRXIlx35Vij3bPZO0h,1579,1414,2348,2531,137746,76,0.632,0.00558,0.922,1.81e-05,0.0927,-2.173,0.0794,88.972,4,0
2MZrOmrVxRmmOoFW6dhenG,3872,3290,2640,2530,234852,75,0.637,0.352,0.912,0.0,0.0657,-3.123,0.308,116.919,4,0
2lVPHHSn8elKFEf1d6evFG,6768,5643,2918,2527,234079,60,0.471,0.907,0.302,0.000201,0.352,-13.722,0.0378,133.509,4,0
6X6fJzF0BGbUk6mhqNvgZZ,8512,5643,2737,2530,309359,59,0.561,0.837,0.299,0.000143,0.357,-11.392,0.0315,123.92,4,0
0G5KlXqssFee9PDQYJ8PqL,5985,5643,865,2529,146756,53,0.592,0.0722,0.542,3.42e-05,0.0819,-11.329,0.389,134.985,4,0
1VTwC3ckWtSWzNwCvWz1pT,4732,5643,610,2528,211626,51,0.444,0.783,0.232,8.37e-05,0.106,-11.93,0.0412,115.022,4,0
1vqYqiZA1Su4GgqIO4oVSY,255,202,1878,2529,204754,47,0.673,0.15,0.388,0.00637,0.111,-12.08,0.041,134.051,4,0
0dhw2WjJZBsbBDv0Ipdgbw,3627,3095,241,2531,183089,60,0.598,0.68,0.444,1.94e-05,0.142,-8.683,0.0327,113.919,4,0
5Td5Y4mFerZdmgs2mmGw9A,2416,2078,4117,2528,153545,60,0.666,0.293,0.642,0.0,0.0873,-6.385,0.0445,165.076,4,0
5WXz2toRgsjW6XHDvTYQ9X,5963,5126,3529,2528,193293,50,0.606,0.00182,0.705,0.0,0.115,-4.874,0.0374,116.06,4,0
5me5yFJlnKZr2spcxSbCTW,5214,4398,4156,2529,125642,51,0.447,0.466,0.544,0.133,0.547,-6.509,0.378,139.925,4,0
6PkOeZgtJlnbVGb8KgNSog,8345,7188,2197,2531,164005,52,0.681,0.283,0.726,0.0,0.0699,-4.443,0.0491,122.935,4,0
5B3vp0n7EJch6ExLlyfLdl,8518,7318,1313,2527,214922,54,0.596,0.726,0.342,0.0357,0.0878,-8.612,0.0612,102.035,4,0
0Vd3oU8EfWdZZO1J0W3dBN,1570,1408,939,2530,157594,64,0.863,0.246,0.823,0.0,0.134,-4.271,0.121,98.964,4,0
2FD3oVMksB9tPIaowrx0zJ,6336,5494,1502,2530,150287,59,0.724,0.0167,0.607,0.0,0.101,-5.572,0.157,92.973,4,0
4bAdZEc533RFNAmaOXOI19,1085,1093,55,2531,173195,56,0.648,0.328,0.323,0.0,0.129,-9.13,0.0316,106.056,4,0
6EiaFdYn2vrI0TSeKprX4R,7131,3165,1885,2531,169215,61,0.771,0.177,0.813,0.0,0.0717,-4.002,0.0485,131.024,4,0
5fzWEuPs5masn1HKiG3xpI,8192,4804,33,2531,186486,53,0.607,0.494,0.355,0.0199,0.117,-9.328,0.154,147.924,4,0
15pnI032UoXzMSH9rpSGDN,5618,4754,2006,2531,279115,47,0.498,0.0131,0.446,0.0037,0.0835,-9.033,0.0512,136.995,4,0
4N24Mk5cndRTMsVTtv6b9x,8522,5154,1799,2531,214893,53,0.708,0.182,0.555,0.00565,0.111,-7.275,0.0734,140.017,4,0
5J5CpT6bgE6KYKk23jgp9W,5296,4465,1946,2531,181720,75,0.616,0.00251,0.741,0.0,0.307,-4.272,0.0426,122.012,4,0
4xD908nOSNCQwAWfLgv3Vk,3019,2678,2338,2531,167765,63,0.367,0.00806,0.707,0.0,0.358,-4.698,0.044,83.032,4,0
76djDZcj6Og5HcVAaRjQHu,4125,3427,2113,2531,181198,55,0.637,0.0614,0.933,2.9e-06,0.105,-3.519,0.0343,95.511,4,0
5SlOBlrnxsuhOGMQEVZeZ0,4745,4013,942,2531,210251,56,0.523,0.0282,0.763,0.0,0.144,-4.701,0.0382,162.075,4,0
7Etf7VJoXNJlO4oMJRUDlT,3453,2969,338,2531,225847,58,0.628,0.0914,0.699,1.54e-05,0.0739,-7.772,0.0309,136.03,4,0
5KYcDLH4KmNTOt3vUZcQHo,5275,4453,3197,2531,154493,56,0.624,0.158,0.769,0.0,0.627,-4.825,0.0874,137.984,4,0
1Juo9g0Rjxo6fxOmr8N3wV,69,53,2325,2531,158051,51,0.593,0.321,0.746,0.0,0.0684,-6.483,0.0674,159.955,4,0
6qZIy961yxJZpFkgsq8Vm2,3649,5513,401,2531,163714,43,0.785,0.215,0.559,0.0,0.109,-7.901,0.299,140.03,4,0
3nZD0cDcEiz8rqK48SYhgn,7154,6011,417,2531,150532,51,0.52,0.0232,0.848,0.0,0.0532,-5.508,0.363,118.528,3,0
1B6CUUecnY04JvciEjSVfh,5732,4912,2023,2531,160160,60,0.829,0.0871,0.619,1.3e-06,0.119,-8.275,0.0996,102.025,4,0
1DPLs8cVyL1Trlg5Kayua7,7020,5883,1240,2524,203626,54,0.707,0.0456,0.449,0.0,0.137,-9.269,0.0362,125.096,4,0
1toNKayLMeCcVlsLGXJl7n,2958,2583,2135,2531,102007,56,0.51,0.000654,0.817,0.0344,0.146,-8.666,0.0373,169.481,4,0
4bdPZXlxhqSiHWLDHp2Wjl,3170,2818,2247,2528,211511,44,0.73,0.0741,0.647,0.0,0.286,-6.086,0.064,103.951,4,0
3OmU1R6xEVCkuokKHtOfOl,2614,2247,2186,2531,170601,52,0.532,0.249,0.432,0.0,0.411,-7.856,0.343,80.31,4,0
6EocnT21MWQjxsNNaQZSL1,961,938,2148,2531,143555,51,0.898,0.158,0.509,0.0036,0.0939,-6.038,0.124,108.002,4,0
72xzw4sk7CcgYIyQsj0pxn,3392,3695,3323,2531,131500,53,0.824,0.579,0.356,3.68e-06,0.134,-9.299,0.063,89.98,4,0
236irGwQHCBQnRJs2zgoib,889,890,4161,2531,180619,63,0.586,0.013,0.715,1.15e-06,0.54,-5.962,0.159,120.971,4,0
3WiissyVFRpCVrqbyPKZxZ,3742,3210,1162,2490,121068,69,0.366,0.992,0.0161,0.951,0.11,-27.355,0.0632,49.668,4,0
0DCuRxadki9VQU5pskJrUG,3955,1564,2020,2500,174000,67,0.418,0.994,0.0602,0.889,0.0934,-29.449,0.0326,77.979,1,0
5CMV79VrT9PxQRwdQr2EW0,3128,2769,1768,2507,142625,67,0.35,0.992,0.0308,0.873,0.0998,-30.265,0.0304,105.971,4,0
3rOhuafK8dRIjf2iDnn6yX,7770,6636,248,2516,183750,63,0.293,0.994,0.0334,0.879,0.0955,-31.694,0.0387,107.68,3,0
7zIIyNRGYpFSCtEf2SfcrL,377,296,2848,2519,151708,62,0.329,0.984,0.0229,0.91,0.118,-26.391,0.0388,107.115,3,0
7pwDWr9QNRAv6N63MY2mRn,1680,1490,3079,2495,249624,67,0.511,0.994,0.019,0.951,0.12,-32.495,0.0455,112.185,4,0
0otUJIiSxqBCw2TQGfrIE3,3538,3031,1156,2531,160000,0,0.223,0.985,0.0144,0.881,0.0989,-30.695,0.0408,88.991,3,0
6DGMmL7Y0CG0OFEvRepJpq,4140,3437,1692,2485,127000,67,0.239,0.98,0.0609,0.939,0.102,-26.694,0.0333,203.679,4,0
1glbxURPMi2PpcD4AmufxL,3707,7124,1711,2490,220000,67,0.36,0.993,0.0345,0.95,0.124,-33.26,0.0328,137.68,4,0
7l92bhAAWWCnRrbmekFSor,4468,3721,2818,2493,167043,67,0.398,0.991,0.0427,0.805,0.109,-25.052,0.0454,122.15,4,0
0SpK2s8gJnetHIuzSBqgta,1942,1699,2305,2524,141941,59,0.323,0.995,0.0323,0.934,0.089,-26.851,0.0376,98.443,1,0
0LWWi4CHmFfPDV005TLzPP,3841,3272,1573,2495,168608,65,0.451,0.992,0.0988,0.943,0.112,-28.022,0.0494,76.727,3,0
6vkmvL8i9sfIHoAlzJcfAO,5505,4627,420,2485,144576,68,0.227,0.994,0.0643,0.915,0.104,-29.419,0.0461,165.015,4,0
536rm114S2ByPbh906pksj,215,166,910,2531,156000,27,0.381,0.994,0.00324,0.885,0.0746,-33.019,0.0351,101.624,4,0
6kwqwIUxDK84yXyfL7jvGf,5758,4944,2546,2444,138804,69,0.409,0.99,0.00926,0.911,0.106,-23.556,0.0403,73.085,4,0
3NJ3rJfgSHeRqM9Fz12lLJ,8043,6943,1629,2519,137510,62,0.259,0.959,0.0491,0.946,0.108,-24.068,0.0372,74.514,3,0
0WIGmqsYeC6i5NLVAvFZzx,927,915,1221,2524,140647,57,0.401,0.991,0.0814,0.95,0.104,-25.158,0.0322,78.553,4,0
41hbWopsUNj8lqbtOMDspW,7864,6758,2298,2506,164009,65,0.43,0.996,0.0113,0.896,0.085,-28.404,0.039,95.2,4,0
39EU7wgPcoU9UALeeQ0Q0Z,230,180,2786,2519,298500,60,0.319,0.991,0.0324,0.948,0.107,-26.194,0.0437,73.976,4,0
5Bl7fjZwq3u37T51tspPAp,1684,1492,2555,2531,155107,0,0.322,0.995,0.0343,0.95,0.106,-27.406,0.0444,178.422,4,0
4ku8WSW5vtEZNGM8oUuGnd,6502,5360,430,2513,206545,63,0.442,0.994,0.0399,0.914,0.101,-29.085,0.0423,95.095,4,0
2X32IY314Mt7NRi2taldLX,4701,4926,3960,2513,213737,65,0.279,0.99,0.0235,0.941,0.0982,-35.374,0.0327,175.59,3,0
5bCmrU1C14AFNulJ5qMNEw,7067,5919,1345,2516,120935,60,0.318,0.993,0.00501,0.933,0.175,-33.146,0.0363,84.672,1,0
5fPW2jB6YqAUHmbVCDYkCu,2529,2163,159,2529,195000,2,0.194,0.979,0.0558,0.897,0.101,-30.996,0.0411,93.491,4,0
3j3puYxZ3zB9PQ7acE9mal,6008,5170,929,2524,140300,58,0.376,0.992,0.0304,0.904,0.104,-29.206,0.036,83.855,4,0
6s76KH2PyYupeKvcz6hRgV,5109,4322,2128,2524,190058,57,0.347,0.995,0.0299,0.943,0.0889,-27.068,0.0372,103.6,4,0
3pJnfyKoVePwVmljB6Wun1,6089,5325,3442,2326,171213,67,0.458,0.993,0.00701,0.948,0.102,-34.755,0.0438,118.444,3,0
0UmaYgHfAEEMwxYGHSDMmu,290,230,3333,2495,233000,66,0.421,0.995,0.114,0.957,0.122,-31.262,0.0488,131.188,4,0
2x66aNwtjp3riJ1lurDElm,1599,1435,1287,2519,141097,59,0.216,0.984,0.0241,0.942,0.0973,-24.378,0.0474,89.193,3,0
7q8qkfqoWf64gZPU1vm0LT,2545,2176,2142,2506,163500,64,0.271,0.986,0.0124,0.817,0.111,-30.139,0.0385,62.68,4,0
3m2AfO2MVWB1hgrEwFnwpA,3126,2765,2457,2531,177280,17,0.277,0.993,0.0168,0.889,0.112,-30.656,0.048,166.904,4,0
4t6nAyyW8FEEXbN5MLAjtL,342,269,2414,2500,161750,64,0.287,0.995,0.00747,0.871,0.0871,-32.05,0.0382,69.342,4,0
7AV0Pso4qINIXP8skPMkjb,220,169,780,2521,148825,57,0.307,0.996,0.0225,0.905,0.0979,-31.068,0.0572,170.392,4,0
5iXYIu04vkN1pT11qqKBM9,3562,3051,3251,2505,123115,63,0.476,0.994,0.0286,0.93,0.0924,-28.587,0.0432,111.909,3,0
6v7O54WyQiQVj8kWLHFcu4,3502,2993,2318,2513,151542,60,0.226,0.971,0.0344,0.933,0.111,-28.419,0.0372,94.978,4,0
1djt5vu3t1tQsaLyuS3DgA,4656,3875,173,2519,189250,59,0.382,0.995,0.0288,0.935,0.0957,-29.138,0.0425,115.364,4,0
1V4B9Kcn17i4rIVXvlEXco,6144,5359,2874,2524,141224,57,0.318,0.981,0.0629,0.935,0.103,-24.465,0.0399,118.339,4,0
5vl7yLTgL1cpEmUqtMhk9n,4162,3486,311,2500,155021,69,0.445,0.992,0.0233,0.94,0.0853,-29.75,0.0337,61.449,4,0
5GuS3tJuRwbdNObPdCEVfI,6610,5693,817,2500,122625,64,0.423,0.989,0.0509,0.949,0.106,-27.122,0.0349,112.589,1,0
3kInd0TVmBr2TaumXmTZbN,3762,4343,1656,2519,140000,59,0.316,0.993,0.0718,0.921,0.0906,-32.31,0.0385,74.113,3,0
1co2ylVRZ7R4VrFyIzoPZG,2855,2454,1927,2495,124250,62,0.265,0.994,0.0533,0.764,0.106,-29.588,0.0305,137.517,3,0
3B9bfvdtGxZp4IKU2esmQ3,4228,3544,284,2495,113135,64,0.345,0.982,0.0748,0.901,0.104,-26.861,0.0356,125.754,5,0
7m6PhceApKOx7Z2hFM4fIX,3571,3058,3596,2495,151561,66,0.295,0.978,0.0508,0.928,0.0986,-21.619,0.0375,44.598,4,0
5kR4Gu963Yj5PSLbkhdlhB,1831,1617,246,2496,159139,64,0.511,0.993,0.0217,0.968,0.0835,-24.118,0.0421,139.483,4,0
4e8dECQ4wRfLn2nXfkOuqC,3833,3265,2088,2531,126500,18,0.499,0.986,0.0565,0.933,0.107,-26.777,0.0519,126.188,3,0
3igpedNqhZcfhXMLtqn4Cr,4429,3694,1694,2475,180720,66,0.242,0.992,0.00627,0.897,0.102,-28.104,0.0409,74.7,3,0
05Hfo7g7n8wcnxCPOLbTuj,3488,2987,2786,2495,149500,62,0.44,0.983,0.0152,0.537,0.106,-28.204,0.0437,114.935,4,0
4gp5cj5GLbJddPV8Ftphb1,369,289,2549,2357,161073,65,0.401,0.995,0.00743,0.939,0.113,-32.336,0.0522,118.212,3,0
5AjiFEWLAqkxCXRPAdKX6g,7161,6016,4015,2526,130625,55,0.273,0.991,0.0961,0.927,0.101,-27.577,0.0279,148.357,4,0
5ddcsw3fJkGjW67wjjtpu6,5229,4422,1215,2503,155653,65,0.429,0.96,0.156,0.922,0.109,-21.789,0.0357,132.243,4,0
5JycxhApZmzbA4xSwvqh6k,359,7054,1442,2531,127807,69,0.523,0.65,0.543,0.0,0.257,-8.39,0.156,116.161,3,0
7MAibcTli4IisCtbHKrGMh,4008,3340,581,2524,242096,90,0.586,0.182,0.616,0.0,0.0927,-7.964,0.0324,148.088,4,0
60ynsPSSKe6O3sfwRnIBRf,6674,2805,1052,2219,226986,93,0.749,0.208,0.463,0.0371,0.337,-8.433,0.0828,90.028,4,0
5XqDJFVCyRTm5J7cIfRmR1,4936,4178,1158,2410,217801,74,0.499,0.171,0.612,4.99e-05,0.0993,-5.947,0.127,157.218,4,0
5VlTQnZO89Ioku8ssdbqJk,1689,1498,556,2399,247079,83,0.505,0.279,0.267,0.0,0.096,-13.763,0.05,143.929,4,0
3YJJjQPAbDT7mGpX3WtQ9A,2789,2393,3213,2470,279204,93,0.436,0.499,0.655,8.1e-06,0.688,-8.37,0.0583,121.002,4,0
72ZrqClOsbyE8gdeW28EMy,915,4385,3497,2444,193840,62,0.554,0.246,0.507,0.0,0.283,-6.099,0.166,137.876,4,0
3FAJ6O0NOHQV8Mc5Ri6ENp,2998,5864,1442,2298,198370,91,0.449,0.524,0.465,1.02e-06,0.303,-8.964,0.0791,89.087,3,0
4Xr6BbSSu5HhImp8vfxMbg,5050,2671,1759,2480,205000,70,0.422,0.315,0.377,0.0,0.107,-6.7,0.0376,128.441,3,0
1Jz1yhcPm1Yt6aoed3zact,2733,2355,734,2513,227234,75,0.721,0.248,0.565,0.0,0.284,-9.157,0.28,93.8,4,0
6x51Lq4KaHqB6rHfCpaI5H,7109,3173,1903,2506,191666,64,0.65,0.00936,0.657,0.0139,0.368,-3.397,0.0567,144.215,4,0
5SFssNXGjeOxdAnECfgttm,3181,5895,2284,2506,302240,69,0.661,0.324,0.693,0.0336,0.0959,-6.553,0.196,82.058,4,0
0XkQ23l4GT8sFHgeNRGAO4,3866,1100,2835,2495,224014,66,0.501,0.0605,0.643,0.000137,0.151,-6.763,0.0383,130.85,4,0
2UJsKjM595pEyWUcd8JEIR,2379,2054,1509,2499,270710,65,0.695,0.0867,0.689,0.0159,0.136,-8.176,0.0492,95.013,4,0
7LJZyNjN5U0LdYSBQ9hlLz,165,146,584,2519,188293,69,0.685,0.11,0.572,0.0,0.183,-5.685,0.147,117.336,4,0
6vztLRlDjURphQVkyxqix9,4073,3173,1903,2506,185037,60,0.426,0.252,0.545,0.0,0.17,-9.098,0.121,137.978,4,0
3Fy2uMZm0H6WbWhkXGjbmJ,2862,2468,270,2405,89442,63,0.823,0.386,0.489,0.0985,0.0783,-8.077,0.0753,102.084,4,0
0LGtMvQJ37SsEYbkP6TcVJ,5186,145,584,2410,198821,67,0.714,0.0129,0.582,0.0,0.0774,-7.272,0.0808,92.819,4,0
6u3CPnFMKANYgfdiifFOiJ,2844,2437,556,2495,214692,81,0.539,0.173,0.615,0.0056,0.144,-8.746,0.252,163.924,4,0
1LyDCI7Adz9s0z57TXezgQ,2974,337,4126,2485,191998,66,0.747,0.0119,0.64,1.29e-06,0.119,-4.776,0.0269,100.028,4,0
1KFHD2MK0wQADYddeed7Qf,6122,5643,726,2444,173206,63,0.578,0.0339,0.599,0.0,0.286,-8.692,0.0402,95.005,4,0
58w68w4s8h9gw3xrDaXyuj,547,443,2934,2493,169127,74,0.731,0.73,0.484,3.01e-06,0.326,-5.579,0.0354,92.043,4,0
0lruAPwhxreBwk78gzK96P,5060,4282,2284,2499,183699,63,0.496,0.0996,0.511,0.0,0.09,-7.106,0.405,141.055,4,0
7aJwamBFV2pjHTXUnlDgZb,2253,1964,3813,2500,196656,63,0.615,0.285,0.551,0.00105,0.109,-6.763,0.144,142.019,4,0
0KS2h61pHQ4WmOwruD7uxD,1602,1439,1509,2422,223414,74,0.646,0.113,0.696,0.0,0.115,-6.505,0.065,81.336,4,0
29zlMCUoFqwWMMTFwY7rTI,8437,2024,3887,2424,319555,63,0.533,0.18,0.389,0.0,0.112,-9.175,0.0542,145.894,4,0
08HPWLi0YmRUStJzkQ1ffh,6727,5789,1442,2408,205116,78,0.599,0.161,0.449,2.66e-05,0.107,-7.423,0.0529,158.0,3,0
2JLVZYEMmqPWbUoAJAMKfm,5444,4561,1759,2444,232096,69,0.729,0.291,0.414,0.0,0.0793,-6.138,0.0565,85.729,3,0
0iDuW211AjTsYDPsLxyqX4,2241,1952,3940,2496,205373,67,0.761,0.709,0.397,0.105,0.166,-9.48,0.0516,127.971,4,0
7IM5Blpr2xlz9hFBgr79cC,8066,172,158,2466,277610,61,0.688,0.146,0.638,0.000669,0.0805,-5.562,0.0907,79.948,4,0
1OKy6TtXWD7oz1b1dComxI,2685,2308,1759,2478,223842,62,0.613,0.657,0.626,0.0,0.599,-3.905,0.0755,81.364,4,0
02UJ1sCanP94fS2MdsWafh,5211,4396,2835,2419,174306,69,0.768,0.0489,0.428,0.000491,0.105,-8.156,0.0459,110.478,4,0
7Bar1kLTmsRmH6FCKKMEyU,3087,2731,3213,2390,202007,80,0.679,0.199,0.516,0.0,0.0965,-6.371,0.0452,120.074,4,0
2uddLj27GIDBIdwRuIomE4,315,247,2165,2419,180095,66,0.746,0.122,0.454,1.52e-05,0.296,-8.79,0.0583,121.921,4,0
55q1k6Ewwy1CWdHT4niANb,6807,3640,923,2438,153596,63,0.504,0.696,0.492,4.2e-05,0.369,-7.634,0.237,72.974,4,0
2KkNkv6ciB6bt2hvHtOrin,8023,6924,3594,2340,215329,64,0.583,0.502,0.766,1.79e-06,0.159,-4.743,0.405,131.374,3,0
7beY8mXJuC4l0J2WgVoCfm,661,573,3912,2393,257249,65,0.62,0.0934,0.829,0.0,0.111,-4.433,0.101,152.279,4,0
2Ee9amLUslOwgoJWZEpSSD,4768,4033,2437,2435,228453,77,0.747,0.393,0.494,0.0,0.0982,-7.957,0.141,76.006,4,0
0OcRaDIJXOBj8BKllfp3Fi,7805,6675,4126,2480,270873,61,0.619,0.162,0.801,0.000143,0.106,-6.857,0.042,153.056,4,0
1pZwFpiLKrSfNtXs6WQLlf,5668,553,3856,2415,223799,61,0.618,0.733,0.416,0.0,0.106,-9.077,0.0772,137.851,4,0
1FhxEhPZpBBOJTDwSf6MA5,941,7266,546,2369,312459,61,0.545,0.581,0.429,0.000335,0.113,-7.925,0.0278,98.957,4,0
1lxs63LaZX1wHBr0qIt5oK,5971,7292,4032,2424,202106,64,0.603,0.11,0.569,0.000459,0.101,-7.472,0.346,166.051,4,0
4tGGaI4N2KDjmAwXxF1e7P,4086,3391,2997,2410,192823,60,0.52,0.31,0.719,0.0,0.0882,-4.866,0.383,173.19,4,0
4ngz3vlQcFj3aNnTNikoRv,7734,6606,2673,2424,185934,60,0.656,0.0845,0.647,8.73e-05,0.315,-7.584,0.108,181.884,4,0
3HY9qrtAKtobL2nCQ535h0,4244,3555,1759,2386,180345,64,0.494,0.848,0.425,5.12e-05,0.0895,-5.317,0.0746,66.602,3,0
71hBQ9qHsZU2M3vDF8MtaN,1081,1087,3887,2419,148988,32,0.757,0.0836,0.536,0.0,0.645,-6.818,0.0466,103.931,4,0
4lsHZ92XCFOQfzJFBTluk8,8377,2141,3929,2298,201586,82,0.774,0.297,0.376,0.0,0.165,-9.372,0.208,122.089,4,0
0zcRUprLKw7LtndkBurb3S,3096,2743,1509,2425,203214,64,0.461,0.453,0.542,4.32e-06,0.146,-5.202,0.0457,120.209,3,0
3X3TlieuOl8aWzw2HeigUo,6371,5529,158,2377,235785,66,0.399,0.813,0.459,0.0,0.11,-6.359,0.0938,82.528,4,0
7GU4sdexteLwpjIZ36QPFL,1331,1261,3856,2377,257385,11,0.681,0.103,0.651,0.0,0.103,-5.533,0.104,106.045,4,0
0hCB0YR03f6AmQaHbwWDe8,8251,3346,2149,73,333893,77,0.412,0.0484,0.902,0.131,0.405,-11.6,0.405,89.74,4,0
2aoo2jlRnM3A0NyLQqMN2f,318,1826,1805,65,240800,78,0.438,0.00255,0.805,5.69e-05,0.0842,-6.237,0.0624,113.253,4,0
08mG3Y1vljYA6bvDt4Wqkj,635,554,50,193,255493,84,0.31,0.011,0.7,0.00965,0.0828,-5.678,0.047,188.386,4,0
1RJeiAIwR9pZBgJA8ndZLL,5227,6308,3715,50,204480,70,0.505,0.0103,0.836,0.0771,0.295,-7.384,0.101,159.669,4,0
66lOpKgTyFjOrac4S1s94g,5721,1599,958,126,269360,1,0.676,0.00101,0.92,8.65e-06,0.248,-7.96,0.0435,126.341,4,0
